SKU,Name,AroniumPrice,AppPrice,AroniumTax,AppTax,AroniumStock,AppStock,Status,Diff
10837,Reﬁned 10kg,8.50,8.50,15.5,15.5,0.0,0.0,OK,
10838,Chikafu Starter 2kg,2.00,2.00,0,0,0.0,0.0,OK,
10839,Acetamark 100g,3.50,3.50,15.5,15.5,0.0,0.0,OK,
10840,Brahma chicks,4.00,4.00,0,0,0.0,0.0,OK,
10841,Nemovit 1kg,38.00,38.00,0,0,0.0,0.0,OK,
10842,Leaf rake top,2.00,2.00,0,0,0.0,0.0,OK,
10843,Twine Baler,10.00,10.00,15.5,15.5,0.0,0.0,OK,
10844,Brooder Box,25.00,25.00,15.5,15.5,0.0,1.0,OK,
10845,Sulphadimidine 100g,5.00,5.00,0,0,0.0,0.0,OK,
10846,Large Working Light,8.00,8.00,15.5,15.5,0.0,0.0,OK,
10847,Ashoxy 10% 100mls,5.00,5.00,0,0,0.0,0.0,OK,
10848,Ashoxy 20% 100mls,8.00,8.00,0,0,0.0,0.0,OK,
10849,Gillette Blades 5's,0.50,0.50,15.5,15.5,0.0,0.0,OK,
10850,Mutton Cloth,2.00,2.00,15.5,15.5,0.0,0.0,OK,
10851,Mancozeb 200g,3.50,3.50,0,0,0.0,0.0,OK,
10852,Chamboko 500g,5.00,5.00,15.5,15.5,0.0,0.0,OK,
10853,Poultry Tonic 50mls,4.50,4.50,0,0,0.0,0.0,OK,
10854,Ascites Cure 100mls,5.50,5.50,0,0,0.0,0.0,OK,
10855,Innovet Stresspack 1kg,25.00,25.00,0,0,0.0,0.0,OK,
10856,Mapfunde 5kg,5.00,5.00,0,0,0.0,1.0,OK,
10857,Onion 50g,8.00,8.00,15.5,15.5,0.0,0.0,OK,
10858,Spinach 20g,4.00,4.00,15.5,15.5,0.0,0.0,OK,
10859,Organico 100g,7.00,7.00,0,0,0.0,0.0,OK,
10860,Pivot Spike Rotating Sprinkler,3.00,3.00,15.5,15.5,0.0,0.0,OK,
10861,Flat Base Rotating Sprinkler,5.00,5.00,15.5,15.5,0.0,0.0,OK,
10862,Large Hoe,8.00,8.00,15.5,15.5,0.0,0.0,OK,
10863,Medium Hoe,7.00,7.00,15.5,15.5,0.0,0.0,OK,
10864,Small Hoe,6.00,6.00,15.5,15.5,0.0,0.0,OK,
10865,Hoe Handle,2.00,2.00,15.5,15.5,0.0,0.0,OK,
10866,Cabbage 250 seed,5.00,5.00,15.5,15.5,0.0,0.0,OK,
10867,Avanos Onion garden pack,4.00,4.00,15.5,15.5,0.0,0.0,OK,
10868,Tuta Absoluta Pheromone lure,6.00,6.00,0,0,0.0,0.0,OK,
10869,Layers Carge 96,250.00,250.00,15.5,15.5,0.0,0.0,OK,
10870,105 Seedling Tray,1.00,1.00,15.5,15.5,0.0,0.0,OK,
10871,Lacto Calf 25kg,100.00,100.00,0,0,0.0,0.0,OK,
10872,Cabbage 2500 seeds Kiwa F1,20.00,20.00,15.5,15.5,0.0,0.0,OK,
10873,Peas 50g,8.00,8.00,15.5,15.5,0.0,0.0,OK,
10875,Cabbage Drumhead 100g,18.00,18.00,15.5,15.5,0.0,0.0,OK,
10876,Carrot Nantes 500g,17.00,17.00,15.5,15.5,0.0,0.0,OK,
10877,Cabbage 2500 seeds Fabiola F1,23.00,23.00,15.5,15.5,0.0,0.0,OK,
10878,Peas Greenfeast 1kg,30.00,30.00,15.5,15.5,0.0,0.0,OK,
10879,Watermelon Kito F1 250SEEDS,18.00,18.00,15.5,15.5,0.0,0.0,OK,
10880,250 Seeds SCV Majesty,6.00,6.00,15.5,15.5,0.0,0.0,OK,
10881,1000 seeds SCV Majesty,13.00,13.00,15.5,15.5,0.0,0.0,OK,
10882,Chlopyrifos 1 Litre,13.00,13.00,0,0,0.0,0.0,OK,
10883,Dicamba 500mls,12.00,12.00,15.5,15.5,0.0,0.0,OK,
10884,Imidacloprid 200g,10.00,10.00,15.5,15.5,0.0,0.0,OK,
10885,C.P Natto 1Litre,14.00,14.00,15.5,15.5,0.0,0.0,OK,
10886,Broom 1litre,16.50,16.50,15.5,15.5,0.0,0.0,OK,
10887,Fuzifop 1 litre,16.50,16.50,15.5,15.5,0.0,0.0,OK,
10888,MCPA 1 LITRE,9.00,9.00,15.5,15.5,0.0,0.0,OK,
10889,Shear Hedge Trimmer,7.00,7.00,15.5,15.5,0.0,0.0,OK,
10890,Small Garden Fork Wooden Handle,3.00,3.00,15.5,15.5,0.0,0.0,OK,
10891,Small Garden Fork Plastic Handle,3.50,3.50,15.5,15.5,0.0,0.0,OK,
10892,Big Shovel,8.00,8.00,15.5,15.5,0.0,0.0,OK,
10893,16inch Sickle,0.00,0.00,15.5,15.5,0.0,0.0,OK,
10894,18inch Sickle,2.50,2.50,15.5,15.5,0.0,0.0,OK,
10895,Small Garden Shovel Wooden Handle,3.00,3.00,15.5,15.5,0.0,0.0,OK,
10896,Small Garden Shovel plastic handle,3.50,3.50,15.5,15.5,0.0,0.0,OK,
10897,Small Garden Cultivator Wooden Handle,3.00,3.00,15.5,15.5,0.0,0.0,OK,
10898,Small Garden Cultivator Plastic handle,3.50,3.50,15.5,15.5,0.0,0.0,OK,
10899,Number 30 Fertilizer Cup,0.30,0.30,15.5,15.5,0.0,0.0,OK,
10900,Number 16 Fertilizer Cup,0.30,0.30,15.5,15.5,0.0,0.0,OK,
10901,Number 8 Fertilizer Cup,0.30,0.30,15.5,15.5,0.0,0.0,OK,
10902,Number 5 Fertilizer cup,0.30,0.30,15.5,15.5,0.0,0.0,OK,
10903,Number 2 Fertilizer Cup,0.30,0.30,15.5,15.5,0.0,0.0,OK,
10904,Supadip 100mls,6.00,6.00,0,0,0.0,9.0,OK,
10905,Lawn Trimmer,4.00,4.00,15.5,15.5,0.0,0.0,OK,
10907,Fertilizer 2kg,2.00,2.00,15.5,15.5,0.0,0.0,OK,
10908,Fertilizer 5kg,5.00,5.00,15.5,15.5,0.0,0.0,OK,
10909,Fertilizer 10kg,10.00,10.00,15.5,15.5,0.0,0.0,OK,
10910,Coarse Salt 5kg,2.00,2.00,0,0,0.0,0.0,OK,
10911,Lambda Cyhalothrin 500mls,6.50,6.50,0,0,0.0,0.0,OK,
10912,Roller Meal 20kg,13.80,13.80,0,0,0.0,0.0,OK,
10913,Reﬁned 20kg,16.50,16.50,15.5,15.5,0.0,0.0,OK,
10914,Bravo 500mls,7.50,7.50,0,0,0.0,0.0,OK,
10915,Chicken Grit 2kgs,2.00,2.00,0,0,0.0,0.0,OK,
10916,Vacciblue,1.50,1.50,0,0,0.0,0.0,OK,
10918,Drum Head Cabbage Value pack,2.00,2.00,15.5,15.5,0.0,0.0,OK,
10919,Penstrep SA 50mls,6.00,6.00,0,0,0.0,0.0,OK,
10921,Mapfunde Bucket,17.00,17.00,15.5,15.5,0.0,0.0,OK,
10922,Snowcorn 100mls,3.00,3.00,0,0,0.0,0.0,OK,
10923,Swowcorn 200mls,5.00,5.00,0,0,0.0,0.0,OK,
10924,Chikafu Grower 2kg,2.00,2.00,0,0,0.0,0.0,OK,
10925,Multi Dip 5litres,130.00,130.00,0,0,0.0,0.0,OK,
10926,Fly glue board,0.25,0.25,15.5,15.5,0.0,0.0,OK,
10927,Eye Wound Powder 40g,4.00,4.00,0,0,0.0,0.0,OK,
10928,Egocin 200mls,17.00,17.00,0,0,0.0,0.0,OK,
10929,Tick Buster 2lites,50.00,50.00,0,0,0.0,0.0,OK,
10930,Selvit E,7.00,7.00,0,0,0.0,0.0,OK,
10931,Trimmer Line,7.00,7.00,15.5,15.5,0.0,0.0,OK,
10932,Wellvet Broiler Booster,7.00,7.00,0,0,0.0,122.0,OK,
10933,Teat Disinfectant Cup,5.00,5.00,15.5,15.5,0.0,0.0,OK,
10934,Roller 50kg M.meal,31.00,31.00,0,0,0.0,0.0,OK,
10935,Small pack Butternut,1.00,1.00,15.5,15.5,0.0,0.0,OK,
10936,Bremacure 100g,8.50,8.50,0,0,0.0,0.0,OK,
10937,Rat Glue,2.00,2.00,15.5,15.5,0.0,0.0,OK,
10938,Acet 20 SP 50g,1.50,1.50,0,0,0.0,1.0,OK,
10939,Mosquito Net,3.00,3.00,15.5,15.5,0.0,0.0,OK,
10940,Racadox 2litres,8.00,8.00,0,0,0.0,0.0,OK,
10941,Racadox 5litres,18.00,18.00,0,0,0.0,0.0,OK,
10942,Toilet Dip 5litres,8.00,8.00,0,0,0.0,7.0,OK,
10943,Milfone-C 300mls,10.00,10.00,0,0,0.0,0.0,OK,
10944,Agita 50g,19.00,19.00,0,0,0.0,0.0,OK,
10945,Albectin Tablets,1.00,1.00,0,0,0.0,0.0,OK,
10946,CP Natto 500mls,7.00,7.00,0,0,0.0,0.0,OK,
10947,CP-Striker Star 1Litre,38.00,38.00,15.5,15.5,0.0,0.0,OK,
10948,CP Firefox 75WDG-1KG,9.00,9.00,15.5,15.5,0.0,0.0,OK,
10001,Broiler Starter Crumbs 5kg,5.00,5.00,0,0,0.0,80.0,OK,
10949,CP Glyphosate 41SL-1Litre,7.50,7.50,15.5,15.5,0.0,0.0,OK,
10950,Accent 45g,5.00,5.00,15.5,15.5,0.0,0.0,OK,
10951,Cattle Bell,4.00,4.00,15.5,15.5,0.0,0.0,OK,
10952,Oxamyl 1Litre,20.00,20.00,0,0,0.0,0.0,OK,
10953,4 Socket Plug,6.00,6.00,15.5,15.5,0.0,0.0,OK,
10954,Albex 1 Litre,27.00,27.00,0,0,0.0,0.0,OK,
10955,Multi Dip 500mls,20.00,20.00,0,0,0.0,0.0,OK,
10956,Deadline 100mls,4.00,4.00,0,0,0.0,0.0,OK,
10957,Chlofenapyr 1 Litre,24.00,24.00,0,0,0.0,0.0,OK,
10958,Clofenac 100mls,6.00,6.00,0,0,0.0,0.0,OK,
10959,Snowtraz 100mls,6.50,6.50,0,0,0.0,0.0,OK,
10960,Snowthane 500g,5.50,5.50,0,0,0.0,0.0,OK,
10961,Snowthane 1kg,9.00,9.00,0,0,0.0,0.0,OK,
10962,Chlofenapyr 100mls,4.00,4.00,0,0,0.0,0.0,OK,
10963,Oxamyl 1L,19.00,19.00,0,0,0.0,0.0,OK,
10964,Ashienro 10% 100mls,4.50,4.50,0,0,0.0,0.0,OK,
10965,Soil moisture test,10.00,10.00,15.5,15.5,0.0,0.0,OK,
10966,Nicosulfron 45g,5.00,5.00,0,0,0.0,0.0,OK,
10967,Halosulfron 50g,7.00,7.00,15.5,15.5,0.0,0.0,OK,
10968,Belt 4g,2.00,2.00,0,0,0.0,0.0,OK,
10969,Emamectin Benzoate 10g,2.00,2.00,0,0,0.0,0.0,OK,
10970,Demise 500mls,14.00,14.00,0,0,0.0,0.0,OK,
10972,Bronchoheal 100mls,7.00,7.00,0,0,0.0,0.0,OK,
10974,Metolachlor 1L,0.00,0.00,15.5,15.5,0.0,0.0,OK,
10975,Barn Thermometer,7.00,7.00,15.5,15.5,0.0,7.0,OK,
10976,Khaki cover,0.50,0.50,15.5,15.5,0.0,0.0,OK,
10977,Pumpkin White Boer,7.00,7.00,15.5,15.5,0.0,0.0,OK,
10978,Drumhead cabbage tsaona,1.00,1.00,0,0,0.0,0.0,OK,
10979,Snowcron 200mls,5.00,5.00,0,0,0.0,0.0,OK,
10980,Calvitam Egg 500mls,10.00,10.00,0,0,0.0,0.0,OK,
10981,Oxyfarm 30g,0.00,0.00,0,0,0.0,0.0,OK,
10982,Bentazone 1Litre,0.00,0.00,0,0,0.0,0.0,OK,
10983,Eye and wound powder 20g,4.00,4.00,0,0,0.0,1.0,OK,
10985,Wheat Straw 5kg,1.50,1.50,0,0,0.0,0.0,OK,
10986,Mancozeb 1kg,10.00,10.00,0,0,0.0,0.0,OK,
10987,Chicken feeder 8kg,10.00,10.00,15.5,15.5,0.0,0.0,OK,
10988,Weaner Drinking Plates,13.00,13.00,15.5,15.5,0.0,0.0,OK,
10989,Bamboo Toothpick,1.00,1.00,15.5,15.5,0.0,0.0,OK,
10990,Tents,10.00,10.00,15.5,15.5,0.0,10.0,OK,
10991,Point of laying Crate,30.00,30.00,15.5,15.5,0.0,0.0,OK,
10996,Durotic 100mls,13.00,13.00,15.5,15.5,0.0,0.0,OK,
11025,Dlite 750mls,2.00,2.00,15.5,15.5,0.0,0.0,OK,
11074,Pigs All Classes,0.00,0.00,0,0,0.0,0.0,OK,
11092,Fly Board,0.50,0.50,15.5,15.5,0.0,0.0,OK,
11108,Bell Drinkers,10.00,10.00,15.5,15.5,0.0,0.0,OK,
11114,Acephate 1kg,25.00,25.00,15.5,15.5,0.0,0.0,OK,
11115,Icejug,2.50,2.50,15.5,15.5,0.0,0.0,OK,
11116,Tatu Moja Doses,18.00,18.00,15.5,15.5,0.0,0.0,OK,
11118,Large Infra Red Cover,23.00,23.00,15.5,15.5,0.0,0.0,OK,
11119,Small Infra Red Cover,18.00,18.00,15.5,15.5,0.0,0.0,OK,
11120,Cucumber Small packs,1.00,1.00,15.5,15.5,0.0,0.0,OK,
11130,Respmint 1 Litre,30.00,30.00,0,0,0.0,0.0,OK,
11132,Chick starter maxipack 5kg,13.00,13.00,0,0,0.0,0.0,OK,
11139,Reﬂective work suits,20.00,20.00,15.5,15.5,0.0,0.0,OK,
11140,Maize Germ 25kg,6.25,6.25,0,0,0.0,0.0,OK,
11141,48 Battery Cage,150.00,150.00,15.5,15.5,0.0,0.0,OK,
11142,4 holes bucket 15kg,10.00,10.00,15.5,15.5,0.0,0.0,OK,
11143,Ultra No Fly 250mls,13.00,13.00,15.5,15.5,0.0,1.0,OK,
11144,Leva -200 100g,7.00,7.00,15.5,15.5,0.0,10.0,OK,
11145,Ecotet 500g,16.00,16.00,15.5,15.5,0.0,0.0,OK,
11146,Dexamethasone injection 100mls,10.00,10.00,0,0,0.0,0.0,OK,
11147,Cockroach Powder 8g,0.50,0.50,0,0,0.0,0.0,OK,
11148,Terramycin 100g,8.00,8.00,0,0,0.0,0.0,OK,
11149,Mastest 5L,14.00,14.00,15.5,15.5,0.0,0.0,OK,
11150,Grain Dust 200g,2.50,2.50,15.5,15.5,0.0,0.0,OK,
11156,Intertrim 1kg,50.00,50.00,0,0,0.0,0.0,OK,
11157,Large Gas Regulator,7.00,7.00,15.5,15.5,0.0,0.0,OK,
11158,Spirit 500mls,3.50,3.50,15.5,15.5,0.0,0.0,OK,
11159,Ratchet Rope,10.00,10.00,15.5,15.5,0.0,0.0,OK,
11160,Decatix 1L,25.00,25.00,15.5,15.5,0.0,0.0,OK,
11161,Decatix 200mls,7.00,7.00,15.5,15.5,0.0,0.0,OK,
11162,Coppermycin SA 100mls,8.00,8.00,0,0,0.0,0.0,OK,
10433,Syringe 50mls,0.50,0.50,15.5,15.5,0.0,2.0,OK,
11164,Deadline 200mls,7.00,7.00,15.5,15.5,0.0,0.0,OK,
11165,Ecotet 100g,6.50,6.50,15.5,15.5,0.0,0.0,OK,
11166,Limoxin 100g,9.00,9.00,0,0,0.0,0.0,OK,
11167,Empty Buckets,2.00,2.00,15.5,15.5,0.0,0.0,OK,
11169,Chick grower maxipack 6kg,11.00,11.00,0,0,0.0,0.0,OK,
11170,Latex Gloves,0.50,0.50,15.5,15.5,0.0,0.0,OK,
11171,Rabbit Pellets 25kg,14.00,14.00,0,0,0.0,0.0,OK,
11172,Ketosol 10%,10.00,10.00,0,0,0.0,0.0,OK,
11173,Goat Meal 10kg,6.00,6.00,0,0,0.0,0.0,OK,
11174,Goat Meal 5kg,4.00,4.00,0,0,0.0,0.0,OK,
11175,Welvet Chick Starter 100g,6.00,6.00,0,0,0.0,19.0,OK,
11176,Sulfa-333 100mls,8.00,8.00,0,0,0.0,0.0,OK,
11177,Bush Haybales Melfort,2.50,2.50,0,0,0.0,0.0,OK,
11178,Valbazen for Cattle 5L,100.00,100.00,0,0,0.0,0.0,OK,
11179,Mineral Block 20kg,20.00,20.00,0,0,0.0,0.0,OK,
11180,Sunﬂower seed 10kg,7.00,7.00,15.5,15.5,0.0,2.0,OK,
11181,Sunﬂower seed 5kg,4.00,4.00,15.5,15.5,0.0,0.0,OK,
11182,Mixed poultry grains 10kg,10.00,10.00,15.5,15.5,0.0,0.0,OK,
11183,Intracox Oral 100mls,6.00,6.00,0,0,0.0,0.0,OK,
11184,Tick Guard 5L,170.00,170.00,0,0,0.0,0.0,OK,
11196,Vacuum jug,10.00,10.00,15.5,15.5,0.0,0.0,OK,
11200,Work suit,15.00,15.00,15.5,15.5,0.0,0.0,OK,
11202,Polony Large,1.00,1.00,15.5,15.5,0.0,0.0,OK,
11203,Liver up 250mls,4.00,4.00,15.5,15.5,0.0,21.0,OK,
11213,Wheelbarrow,45.00,45.00,15.5,15.5,0.0,0.0,OK,
11214,32Holes Seedling trays,1.00,1.00,15.5,15.5,0.0,0.0,OK,
11215,6holes seedling tray,0.50,0.50,15.5,15.5,0.0,0.0,OK,
11216,72holes seedling tray,1.00,1.00,15.5,15.5,0.0,0.0,OK,
11217,200holes seedling tray,1.30,1.30,15.5,15.5,0.0,0.0,OK,
11218,Supa feed foliar fertilizer 250g,3.00,3.00,15.5,15.5,0.0,0.0,OK,
11220,Shumba Plus 500g,5.00,5.00,15.5,15.5,0.0,0.0,OK,
11221,Mixed Poultry Grains 50kg,34.00,34.00,15.5,15.5,0.0,0.0,OK,
11222,Pig Grower Meal 50kg,29.00,29.00,0,0,0.0,0.0,OK,
11223,Chimombe 1L,1.50,1.50,15.5,15.5,0.0,0.0,OK,
11225,Mapfunde 10kg,8.00,8.00,15.5,15.5,0.0,0.0,OK,
11227,Dettol 125g,1.00,1.00,15.5,15.5,0.0,0.0,OK,
11232,Dry Cow Meal 50kg,20.00,20.00,0,0,0.0,0.0,OK,
11233,Ashoxy chick 100g,5.00,5.00,0,0,0.0,0.0,OK,
11238,BT Speaker,10.00,10.00,15.5,15.5,0.0,0.0,OK,
11241,Rodade plus 100g,15.00,15.00,15.5,15.5,0.0,0.0,OK,
10003,BROILER STARTER CRUMBS 25KG,17.50,17.50,0,0,0.0,0.0,OK,
10004,BROILER STARTER CRUMBS 50KG,35.00,35.00,0,0,0.0,0.0,OK,
10005,BROILER GROWER meal 25kg,13.50,13.50,0,0,0.0,0.0,OK,
10006,BROILER starter crumbles 10KG,10.00,10.00,0,0,0.0,20.0,OK,
10008,Broiler starter meal 25kg,16.00,16.00,0,0,0.0,0.0,OK,
10009,Broiler starter meal 50kg,30.00,30.00,0,0,0.0,0.0,OK,
10011,CHICKEN DRINKER -10 LITRES,8.00,8.00,15.5,15.5,0.0,0.0,OK,
10014,CHICKEN FEEDERS -3KGS,3.00,3.00,15.5,15.5,0.0,61.0,OK,
10017,Albendazole 500mls,6.00,6.00,0,0,0.0,0.0,OK,
10019,Actellic Gold Dust 200g,3.50,3.50,0,0,0.0,0.0,OK,
10020,Alamycin 100mls,11.00,11.00,0,0,0.0,0.0,OK,
10021,Albex 200mls,7.00,7.00,0,0,0.0,0.0,OK,
10022,Albex 500mls,14.00,14.00,0,0,0.0,0.0,OK,
10023,Aliseryl 100g,8.00,8.00,0,0,0.0,10.0,OK,
10024,Aluminium Phosphate 1kg,15.00,15.00,0,0,0.0,0.0,OK,
10026,Amino Grow 1 litre,25.00,25.00,0,0,0.0,0.0,OK,
10027,Amoxicillin 100mls,10.00,10.00,0,0,0.0,0.0,OK,
10028,Ashboost 100g,5.00,5.00,0,0,0.0,60.0,OK,
10029,Ashierno 250mls,10.00,10.00,0,0,0.0,0.0,OK,
10030,Ashiver 100mls,9.00,9.00,0,0,0.0,23.0,OK,
10032,Ashiver 20mls,4.00,4.00,0,0,0.0,0.0,OK,
10033,Ashiver 50mls,5.00,5.00,0,0,0.0,0.0,OK,
10034,Ashiliv Chick 1litre,15.00,15.00,0,0,0.0,0.0,OK,
10035,Ashiliv chick 100mls,3.00,3.00,0,0,0.0,105.0,OK,
10036,Ashiliv chick 500mls,10.00,10.00,0,0,0.0,0.0,OK,
10037,Ashoxy 20% 100g,5.00,5.00,0,0,0.0,30.0,OK,
10038,Ashoxy Egg Formula 100g,4.00,4.00,0,0,0.0,0.0,OK,
10039,Ashtyl 20% 100g,6.00,6.00,0,0,0.0,1.0,OK,
10040,Ashiliv chick 250mls,7.00,7.00,0,0,0.0,0.0,OK,
10041,Ashperazine 100g,6.00,6.00,0,0,0.0,0.0,OK,
10044,Baits,2.00,2.00,0,0,0.0,0.0,OK,
10042,Astrisul 100g,9.00,9.00,0,0,0.0,0.0,OK,
10045,Atrazine 1litre,7.00,7.00,0,0,0.0,0.0,OK,
10046,Benvet 200mls,10.00,10.00,0,0,0.0,0.0,OK,
10047,Beta tick Grease 250g,4.00,4.00,0,0,0.0,0.0,OK,
10048,Beta tick Grease 500g,7.00,7.00,0,0,0.0,0.0,OK,
10050,Biogen super 500mls,6.00,6.00,0,0,0.0,0.0,OK,
10051,Biopharm 200mls,5.00,5.00,0,0,0.0,0.0,OK,
10052,Biopharm 500mls,10.00,10.00,0,0,0.0,0.0,OK,
10053,Bloom 100mls,4.00,4.00,0,0,0.0,0.0,OK,
10058,Broiler concentrate 50kg,43.00,43.00,0,0,0.0,10.0,OK,
10055,Bremamectin 50mls,6.00,6.00,0,0,0.0,0.0,OK,
10059,Broiler ﬁnisher pellets 25kg,17.00,17.00,0,0,0.0,0.0,OK,
10060,Broiler ﬁnisher pellets 10kg,9.00,9.00,0,0,0.0,0.0,OK,
10061,Broiler ﬁnisher maxi 6kg,13.00,13.00,0,0,0.0,10.0,OK,
10064,Broiler ﬁnisher meal 25kg,15.00,15.00,0,0,0.0,0.0,OK,
10065,Broiler ﬁnisher meal 50kg,30.00,30.00,0,0,0.0,0.0,OK,
10067,Broiler Grower pellets 25kg,17.50,17.50,0,0,0.0,0.0,OK,
10068,Broiler Grower Pellets 50kg,34.00,34.00,0,0,0.0,0.0,OK,
10069,Broiler Grower Maxi 6kg,13.00,13.00,0,0,0.0,0.0,OK,
10070,Brooder curtain 1meter,3.50,3.50,15.5,15.5,0.0,0.0,OK,
10071,Browse plus 500g,6.00,6.00,0,0,0.0,0.0,OK,
10072,Bucket Nipple 4,8.00,8.00,15.5,15.5,0.0,0.0,OK,
10073,Bucket nipple 8,15.00,15.00,15.5,15.5,0.0,0.0,OK,
10076,Bulb lamp holder,1.00,1.00,15.5,15.5,0.0,0.0,OK,
10078,Cabrayl 1kg,17.00,17.00,0,0,0.0,0.0,OK,
10082,Chick Grower meal 50kg,28.00,28.00,0,0,0.0,0.0,OK,
10083,Chick starter meal 50kg,30.00,30.00,0,0,0.0,0.0,OK,
10084,Chicken Grit 1kg,1.00,1.00,0,0,0.0,0.0,OK,
10079,Cabrayl 85wp 500g,12.00,12.00,0,0,0.0,0.0,OK,
10085,Chicken Grit 50kg,15.00,15.00,0,0,0.0,5.0,OK,
10086,Bucket Nipple (6),10.00,10.00,15.5,15.5,0.0,0.0,OK,
10087,Bucket Nipples - Small,1.00,1.00,15.5,15.5,0.0,0.0,OK,
10088,Bucket nipple (large),1.00,1.00,15.5,15.5,0.0,0.0,OK,
10089,Cislin Plain 200mls,7.50,7.50,0,0,0.0,0.0,OK,
10090,Cislin plus 200mls,8.00,8.00,0,0,0.0,0.0,OK,
10092,Combivit 100g,4.00,4.00,0,0,0.0,0.0,OK,
10093,Contratick 100mls,6.50,6.50,0,0,0.0,0.0,OK,
10094,Contratick 200mls,12.00,12.00,0,0,0.0,0.0,OK,
10095,Contratick 500mls,24.00,24.00,0,0,0.0,0.0,OK,
10096,Coopers Triatix 500mls,15.00,15.00,0,0,0.0,15.0,OK,
10097,Coopermycin LA 100mls,10.50,10.50,0,0,0.0,0.0,OK,
10098,Coopers Tick Grease 500g,6.50,6.50,0,0,0.0,12.0,OK,
10099,Coopers Triatix 100mls,5.00,5.00,0,0,0.0,19.0,OK,
10100,Decatix Coopers 10g,1.00,1.00,0,0,0.0,0.0,OK,
10101,Copper Sulphate 500g,8.00,8.00,0,0,0.0,0.0,OK,
10102,Course salt 50kg,15.00,15.00,0,0,0.0,0.0,OK,
10103,Cypermethrin Sentinel 100mls,4.00,4.00,0,0,0.0,0.0,OK,
10105,Day old chicks,1.00,1.00,0,0,0.0,0.0,OK,
11244,Carrots Kuroda 100g,8.00,8.00,15.5,15.5,0.0,0.0,OK,
11245,Carrots Kuroda 50g,5.00,5.00,15.5,15.5,0.0,0.0,OK,
11246,Carrots Kuroda Value Pack,2.00,2.00,15.5,15.5,0.0,0.0,OK,
11247,Carrots Kuroda 20g,4.00,4.00,15.5,15.5,0.0,0.0,OK,
11248,"Mize seed 2,5kg",10.00,10.00,15.5,15.5,0.0,0.0,OK,
11249,Abamectin 250mls,4.50,4.50,0,0,0.0,0.0,OK,
11250,Watering Can 15L,10.00,10.00,15.5,15.5,0.0,0.0,OK,
11251,Value pack Okra,2.00,2.00,15.5,15.5,0.0,0.0,OK,
11252,Carrots Kuroda 10g,3.00,3.00,15.5,15.5,0.0,0.0,OK,
11253,Carrots Kuroda 5g,2.00,2.00,15.5,15.5,0.0,0.0,OK,
11254,Oxfarm 30g,4.50,4.50,0,0,0.0,1.0,OK,
11255,Compound D 50kg,35.00,35.00,0,0,0.0,0.0,OK,
11256,Fertilizer D 2kg,2.00,2.00,0,0,0.0,0.0,OK,
11257,Fertilizer D 4kgs,3.50,3.50,0,0,0.0,0.0,OK,
11258,Katambora Grass,6.00,6.00,0,0,0.0,0.0,OK,
11259,Tryponil Super 2.37g,0.60,0.60,15.5,15.5,0.0,0.0,OK,
11260,Dimoxan 100g,8.00,8.00,0,0,0.0,0.0,OK,
11261,Advocin 100mls,85.00,85.00,15.5,15.5,0.0,0.0,OK,
11263,Ultraseryl 100g,6.00,6.00,0,0,0.0,0.0,OK,
11264,Beta Cypemethrin powder 50g,1.00,1.00,0,0,0.0,0.0,OK,
11265,U-Fresh 500mls,0.50,0.50,15.5,15.5,0.0,0.0,OK,
11266,Chicken Feeders 15kg,10.00,10.00,15.5,15.5,0.0,0.0,OK,
11267,Ashoxy 20% 25g,2.00,2.00,0,0,0.0,0.0,OK,
11268,Apex -10 1L,9.00,9.00,15.5,15.5,0.0,0.0,OK,
11270,Super Soya 10kg,8.00,8.00,0,0,0.0,0.0,OK,
11271,Small garden tin,10.00,10.00,15.5,15.5,0.0,0.0,OK,
11272,Medium garden tin,13.00,13.00,15.5,15.5,0.0,0.0,OK,
11273,Large garden,15.00,15.00,15.5,15.5,0.0,0.0,OK,
11274,Syova Tengeru 97 -10g,7.00,7.00,15.5,15.5,0.0,0.0,OK,
11275,Boom paste 200g,0.50,0.50,15.5,15.5,0.0,119.0,OK,
11276,Tissue singles,0.50,0.50,15.5,15.5,0.0,0.0,OK,
11277,Vim Powder 500g,0.50,0.50,0,0,0.0,0.0,OK,
11278,Valbzen for cattle 1L,25.00,25.00,0,0,0.0,0.0,OK,
11279,Betasol 1L,17.00,17.00,15.5,15.5,0.0,0.0,OK,
11280,Calcium borogluconate 400mls,18.00,18.00,15.5,15.5,0.0,0.0,OK,
11281,Albendazole 1L,25.00,25.00,0,0,0.0,0.0,OK,
11282,Bin Liner,0.25,0.25,15.5,15.5,0.0,0.0,OK,
11283,Fowl run tent,2.50,2.50,15.5,15.5,0.0,0.0,OK,
11284,leaf rake complete set,6.00,6.00,15.5,15.5,0.0,0.0,OK,
11285,Table salt 1kg,0.50,0.50,15.5,15.5,0.0,0.0,OK,
11286,Black sheet,1.00,1.00,15.5,15.5,0.0,0.0,OK,
11287,Delete Herbicide 1kg,9.00,9.00,15.5,15.5,0.0,0.0,OK,
11288,Blue tent /m,2.50,2.50,15.5,15.5,0.0,0.0,OK,
11289,AN Top Fertiliser 50kg,41.00,41.00,15.5,15.5,0.0,0.0,OK,
11290,Tengeru 97 small pack,1.00,1.00,15.5,15.5,0.0,0.0,OK,
